"","Tgfa_parent_baseMean","Tgfa_parent_log2FoldChange","Tgfa_parent_lfcSE","Tgfa_parent_stat","Tgfa_parent_pvalue","Tgfa_parent_padj","Tgfa_mut_baseMean","Tgfa_mut_log2FoldChange","Tgfa_mut_lfcSE","Tgfa_mut_stat","Tgfa_mut_pvalue","Tgfa_mut_padj"
"SLC7A3",13.9222072153161,-0.856151760062046,0.443301730947398,-1.92658133203764,0.0540318269700134,0.0801614284592465,10.6577095334132,-0.460800560156966,0.356356481367555,-1.28956589097669,0.197201424909368,0.301105843168461
"SNX12",1697.79000569375,-0.160226434830485,0.0507435254335546,-3.15757922397408,0.00159085002606223,0.00304657293250776,1372.74879855551,-0.0842852693784544,0.0563812874850235,-1.4949143781291,0.134936789339329,0.22222092062607
"RNU11-3P",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"FOXO4",2134.65246803945,0.1861007827841,0.054369088573951,3.42291093055494,0.00061954374523256,0.00125265822061452,1713.21482254114,0.282384026372267,0.0546188938114322,5.17004704440155,2.34035071276213e-07,1.58005299472427e-06
"CXorf65",1.72377019685133,-0.33160532350242,0.646540049847914,-0.517006499502033,0.605151621723816,0.667325316099094,1.01115719473578,-0.155123809531965,0.304003631573088,-0.516249439629738,0.605680204142903,NA
"IL2RG",248.46401254456,-1.95044778765971,0.195453910572841,-9.97214719237951,2.0181781486705e-23,1.66330102462907e-22,144.032924774649,-1.45019205950361,0.176094832917182,-8.21611877856673,2.10195273719521e-16,4.32748181663211e-15
"MED12",1925.48873567683,-0.292288332754485,0.100724588527768,-2.90184538885909,0.00370971582066148,0.00675479933369923,1493.70245066336,0.0361218019632473,0.0661818876398993,0.545792731992972,0.58520841981087,0.694598838700054
"NLGN3",8.34609553529209,-1.40196551001535,0.490771969393363,-2.83962582694988,0.00451664782930421,0.00811579500027959,6.43666959618456,-0.494602208208422,0.374063490939942,-1.32137404545299,0.186376675747427,0.288129305425728
"GJB1",1483.91817003064,0.92993385787383,0.084989136538696,10.9414197688515,7.30469184955038e-28,7.56103064004911e-27,1399.83387794819,0.32059264068589,0.0678258948709137,4.72666987916022,2.28231859756588e-06,1.30125010497358e-05
"ZMYM3",1513.64537360371,-0.0965352421749966,0.0762736579823201,-1.26564029589834,0.205641892464273,0.265634884470643,1233.10307994209,-0.0437390434276294,0.0788545768621772,-0.554675807331284,0.579116426737148,0.68931043550956
"NONO",6667.17377040716,-0.167979473368627,0.0377375345246111,-4.45125862075058,8.53684543948377e-06,2.1488639498938e-05,4986.5189791435,-0.0272546061990798,0.0436272831728804,-0.624714249431457,0.532158619209678,0.647822724554472
"ITGB1BP2",11.1981540544331,-0.105882154541443,0.395964582524914,-0.267567948997431,0.78903190462735,0.82791632547057,13.1080860644487,-0.275008435426431,0.356671164785896,-0.773074479881928,0.439478303362139,0.56240614846241
"TAF1L",3345.3086774796,0.0456535289255596,0.0688916462462153,0.662685724800684,0.507531854281612,0.576822615875067,2666.96479951076,0.100433530522213,0.0551952885550313,1.81959900389487,0.0688200934914243,0.127374112280744
"OGT",11533.7648036356,0.227903439035079,0.0724986201361357,3.14355319784012,0.00166910074215428,0.00318670505485886,9993.37779937646,0.275181977904635,0.0675553273983642,4.07342941192026,4.63258965451001e-05,0.000206831259284468
"CXCR3",62.2741266050186,-1.88217307160312,0.231121855124839,-8.11948273830038,4.68174765476205e-16,2.60517674462859e-15,42.5567792700487,-1.39531646814067,0.22658661485549,-6.11393579656239,9.72034254057969e-10,9.11692703368013e-09
"CXorf49",2.28434067740437,-0.188598072694173,0.606156499051163,-0.30687874121203,0.758935670893431,0.801589725224454,0.226952823425464,-0.0642472815124235,0.156034633646772,-0.400664573522391,0.688667096700721,NA
"NHSL2",1418.78460352109,0.166499258496176,0.10793274726747,1.54261072021144,0.122925255411483,0.168041040849987,1203.25155847641,-0.068719045667075,0.0920579199415712,-0.746468774371994,0.45538428753602,0.578121268981015
"RTL5",990.259868194644,0.132064128471733,0.0649029024199312,2.0347855576457,0.0418724548869061,0.0636626840505116,820.466625913184,-0.107223773187911,0.129327196297597,-0.829097535190926,0.407049218376034,0.531061613827071
"PIN4",653.594444615285,0.0749050900853202,0.106208962420303,0.705264380205428,0.480645722901905,0.551619445898975,513.022338427205,-0.0661790413247629,0.0865068396518598,-0.765031710908112,0.444252661951367,0.567111736421692
"ERCC6L",127.673684394208,-2.6543898569076,0.165012618152882,-16.0192431730456,9.37848098026966e-58,3.10479163591543e-56,79.7002148971697,-1.86749374796462,0.260631321010312,-7.11105392890244,1.15160126657729e-12,1.59521254930318e-11
"RPS4X",11402.7944559064,-0.347924871892282,0.0879832655010904,-3.95444637462237,7.67120743966216e-05,0.000174484109498737,8652.88761427615,-0.105486914604001,0.0711485045745795,-1.48263232401582,0.138172124183973,0.22645421511967
"CITED1",88.6415001198725,3.84010973756262,0.299588445248019,12.4367837826392,1.65015470036423e-35,2.38656475190005e-34,64.8894161057027,2.06357484769118,0.22306523793221,9.12502439710592,7.172010290216e-20,2.07117707571787e-18
"HDAC8",407.061782343677,-0.102464360659331,0.0915435815925743,-1.11929908175645,0.263012567435227,0.329652221004987,313.46705165424,0.0398266243950092,0.0958177707111493,0.415648012091389,0.67766758844825,0.770394555192838
"PHKA1",834.126449144491,0.305146353940667,0.066085457444426,4.61739092053667,3.88594822433131e-06,1.01326519668008e-05,728.753429213523,0.151459157975905,0.0955228357826577,1.58558065526609,0.112834467353727,0.191763578262576
"FAM236B",0.307039020031414,0.135171555283473,0.427214547491928,0.412583792149034,0.679911578075207,NA,0.280281239535629,-0.0642472815124236,0.156034633646772,-0.448968098451666,0.653454669885525,NA
"NAP1L2",11.3563544319275,-1.04330443973452,0.477596650129487,-2.18052340811111,0.0292186856245084,0.0458545469366722,5.23873692360856,-1.04338812654964,0.379523205100958,-2.66265269643391,0.00775273856758148,0.0200168898623448
"CDX4",8.84107235331589,0.366189262785946,0.522816710392407,0.701273629461609,0.483132267499586,0.554027443847085,12.2707508050549,-0.613262054126351,0.368655401341687,-1.66315287794307,0.0962818374255311,0.168111856865548
"CHIC1",1371.06941877204,-0.0906186189970486,0.0934129915914383,-0.970085966850825,0.332003643280829,0.403453974317568,1050.47899821784,-0.351360066651196,0.156539885196704,-2.24450033113813,0.0248002276406566,0.0541056494728037
"MIR374B",1.50106508581647,0.328569543463155,0.65477306131324,0.501048010011501,0.616337334920007,0.677280494367279,0.380592206307405,0.0816834474066163,0.197554364796596,0.360324197766356,0.718604705749402,NA
"MIR374A",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"ZCCHC13",1.15417905960482,0.360373820159262,0.652005712568361,0.547784830079074,0.583839656083218,0.648609690850114,0.884353686319935,-0.093781301208642,0.294888563200778,-0.32094061705328,0.748255392806879,NA
"SLC16A2",7522.07159630789,0.590569491515469,0.0797732771556129,7.40308393462112,1.33057586909423e-13,6.31369716898295e-13,6733.88800663664,0.217556481686823,0.0839018265859282,2.59299323396117,0.00951446423753261,0.0239105952367771
"RLIM",3529.66209986735,-0.283110474089186,0.0570891419254126,-4.95909439644677,7.08225498345917e-07,1.99595447558264e-06,2627.72615619102,-0.0809905446752584,0.0731855700928571,-1.10664432598317,0.268447734877698,0.384328209174458
"RNU6-247P",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"NEXMIF",125.1319118203,0.107915007035785,0.189775209214189,0.568630439005907,0.569606963333382,0.63549750932296,105.281300437183,0.0789675700949428,0.157525531226642,0.501328281624544,0.616140104429831,0.720106945402569
"ABCB7",3803.71924156941,0.336330217204116,0.0436029668857263,7.7134528618725,1.22458598019669e-14,6.24917177276309e-14,3194.1510352668,0.0910694727849734,0.0803291224783291,1.13370761232824,0.256917215451595,0.371149419295277
"UPRT",454.161644933364,-0.636050213525887,0.117903690485415,-5.39447969502309,6.87223975075137e-08,2.11615357474079e-07,322.581593020994,-0.267462185294597,0.149059495895118,-1.79427249940663,0.0727696852848635,0.133562581808662
"ZDHHC15",192.305971044702,-1.25379212926498,0.136403656309337,-9.18902988665605,3.96400056789387e-20,2.77940558138475e-19,116.208510508029,-0.825026893363499,0.157773634527008,-5.22378776769465,1.75299690590965e-07,1.20855186871085e-06
"MAGEE2",1.14818368206177,-0.990471925447901,0.620762525256868,-1.60521486373014,0.108446527491646,0.150277544100927,1.50724417514272,-0.453237790923139,0.34483512831232,-1.31232838670494,0.189409358224233,0.291614531182825
"PBDC1",1031.1842717209,-0.0608383581329348,0.0766921263727494,-0.793282178368083,0.427613437715925,0.500455702911567,792.900984041105,-0.111920814644057,0.0676143459076679,-1.65528844923548,0.0978660008439495,0.170282751410392
"MAGEE1",285.575079490395,-0.577638378042707,0.0974761596555366,-5.92583204494566,3.10720043435642e-09,1.07255145657547e-08,205.621314927863,-0.414846021869748,0.1270278485486,-3.26510165177888,0.00109424798978955,0.00358718041797151
"FGF16",3.37526127074555,-0.821656966433662,0.637552547996679,-1.27632052324408,0.201842238153447,0.261372206725853,3.64631505520049,-0.0980408226579689,0.374659929324858,-0.261931895108563,0.79337394908986,0.859120637884461
"ATRX",7419.34941984756,-0.0678038361705861,0.0850207313418376,-0.797496533046532,0.425162715555581,0.498107610310451,5958.52551906445,0.117147961012785,0.0737700182800849,1.58801619684941,0.112282676643087,0.191129217209153
"MAGT1",7374.26747535164,0.721475509331895,0.0545066291197459,13.2364243498417,5.40620141604197e-40,9.32242995830007e-39,6023.90394264333,0.309916693968866,0.0679590898987495,4.56034540705762,5.1069547813886e-06,2.73465660105225e-05
"COX7B",6080.15884652234,0.376062386492904,0.118449330430687,3.17488208840731,0.00149897398553954,0.00287976246095574,5621.38012770511,0.0957188860904455,0.103599298381914,0.923939062388442,0.355518043792146,0.478270814929229
"ATP7A",1848.35075398617,-0.382006207980056,0.0888064139146745,-4.30154890914516,1.69608326084199e-05,4.14433798335915e-05,1407.04998118075,-0.0612242831771504,0.0778278318709969,-0.78666171261512,0.431479922796233,0.554496254928817
"PGK1",18329.4217010247,0.446494286380301,0.0991217920829492,4.50450120036883,6.65290219111551e-06,1.6925638972598e-05,15986.9578327156,0.152249589251817,0.075431331210219,2.01838934645849,0.0435507280451657,0.0869737923971943
"TAF9B",816.980645156048,0.761448125197344,0.0835304235192982,9.11543523703906,7.83553273574704e-20,5.42130421910681e-19,663.75580998928,0.50697497773765,0.0872547321921324,5.81006502327713,6.24485829195716e-09,5.27609560765806e-08
"CYSLTR1",205.017141369505,-2.80114631053467,0.170341831325469,-16.3993407054711,1.93324691734179e-60,7.08796977264658e-59,90.1495374397143,-1.90767891089106,0.201705886115097,-9.38796020536925,6.11734347064425e-21,1.90221460452315e-19
"RTL3",2.30580962843691,-1.49041091504988,0.650920200592666,-2.18446133792304,0.0289283652550296,0.0454261890905559,4.19591249043313,-1.51336208379372,0.375853388821089,-3.89854642595655,9.67718487674872e-05,0.000405597446679837
"LPAR4",62.4762309704405,-0.32713375618759,0.200068014835598,-1.63501673812173,0.102045538832226,0.142283873465167,58.8378463582614,-0.284742383447155,0.197212809614637,-1.44348915131148,0.148882726378021,0.240044567873686
"P2RY10",176.433680187269,-4.01719544750987,0.341016349831623,-11.6542609096153,2.18265985594526e-31,2.68840647248768e-30,75.0874858039809,-2.76053320603291,0.252571896704052,-10.6485072282047,1.77183487843867e-26,9.03274189048936e-25
"GPR174",61.9691620046679,-3.22567248368484,0.348862414233817,-9.10899632120624,8.31475963895487e-20,5.74780653103435e-19,31.4364816316334,-2.06522975291748,0.289163090731644,-6.93684009629161,4.00967234146074e-12,5.16740920497107e-11
"ITM2A",179.201992204398,-0.1867980702081,0.18751308353899,-0.996175960668183,0.319164657394587,0.390056994068214,174.342709426618,-0.278868091075987,0.1764915027711,-1.58018896043731,0.114063599180712,0.193523344410292
"TBX22",0.0712169181582558,0.0435958862970989,0.426822222782767,0.102136939366851,0.918647980941845,NA,0.26476944112824,-0.0642472815124236,0.156034633646772,-0.437961559799937,0.661414149193337,NA
"TENT5D",1.07084477773131,-0.369870490460141,0.637165883763281,-0.573505823130673,0.566302257473043,0.632320076852064,0.863136103320018,-0.130867433546688,0.261492709110108,-0.49163297039816,0.622978831271638,NA
"BRWD3",1211.9735499595,-0.306474136679297,0.097707643781115,-3.13662782900567,0.00170902917719648,0.00325778496702711,887.612536790834,-0.00363807544457399,0.0798725750071232,-0.0455481319292173,0.963670410950996,0.976400330652708
"HMGN5",2659.02353101582,0.206466432062489,0.0825480512583491,2.50116240196397,0.0123786399512077,0.0207727107383543,2232.76463712851,0.0802925772530599,0.0922872239025548,0.870033197151763,0.384282262595696,0.508306641230632
"SH3BGRL",5937.86530248705,-0.580188640389782,0.0578235653519105,-10.0337708091999,1.08299844249631e-23,9.058854775934e-23,4462.60730292621,-0.503219032517881,0.0428771356349931,-11.7362168176556,8.31221963093523e-32,6.48872644939881e-30
"POU3F4",0.523520121890718,0.330175733984391,0.576137642977351,0.560886796625394,0.574874711436206,0.640282062024057,0.941154685378662,-0.18091970472061,0.288284637120541,-0.621485829169234,0.534280015473474,NA
"CYLC1",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"RPS6KA6",800.397881465069,-0.374428097046097,0.0972394811555733,-3.8505658472401,0.000117845240254706,0.000261670795256382,658.074509974317,-0.21800984420227,0.109640841724443,-1.98834069701507,0.0467740227025042,0.0923648290204391
"HDX",48.0909284691227,-1.34836655158717,0.238327034479731,-5.64806956028191,1.62259526693231e-08,5.26395801709774e-08,26.0625232121975,-0.579704515311189,0.26389942989626,-2.19386852632871,0.0282448626406744,0.0604072490380177
"APOOL",1736.34992326923,0.500864886429253,0.08646267879568,5.79280222420252,6.92216061489795e-09,2.32347688489794e-08,1441.98037853585,0.156811789812916,0.0610743111815667,2.56755998989537,0.0102417066391753,0.0255497168954659
"SATL1",1.1660958175188,0.729471698741976,0.653005487128896,1.10699860452958,0.26829453166487,0.335494312589637,0.683638859672219,-0.0461035367140363,0.240008715269974,-0.217651388766295,0.827700741734731,NA
"ZNF711",117.826449599002,0.685606222337641,0.206245645284833,3.32327065561767,0.000889685469191349,0.0017643048632062,110.738145042026,0.25774578245344,0.199190719263232,1.29371450837312,0.195764052048488,0.299338054693199
"POF1B",103.749088867698,-0.721515125427327,0.272243941814372,-2.64972821688544,0.0080556545110977,0.013935545208703,78.6952069394624,-0.158454336276135,0.236914992525496,-0.668613517399558,0.503742047549507,0.622533460477573
"CHM",1874.9296884643,0.111058240841755,0.0411362839062073,2.69975900272796,0.00693897207427233,0.0121186811117954,1530.24371136709,0.138657608311508,0.0763663938000322,1.81568856473652,0.0694181591921115,0.128306741888194
"MIR361",0,NA,NA,NA,NA,NA,0.199722798269987,-0.00154511252316534,0.156054863002857,-0.00913474589966927,0.992711628641241,NA
"DACH2",2.53641338641186,-0.847347102552091,0.654887916716936,-1.27155896439768,0.203529864653158,0.263275132811586,1.32258833465425,-0.248324474051795,0.338162763408994,-0.731489003450152,0.464480518882419,NA
"KLHL4",125.710559400282,-0.754254403470534,0.199889491147727,-3.77256339352486,0.000161578894421119,0.000351615034150075,108.796875146115,-0.60129059408504,0.166101392243146,-3.61788158587661,0.000297024226530182,0.00112588522598567
"CPXCR1",0,NA,NA,NA,NA,NA,0.0991572866318893,-0.0328131781521458,0.15598975903094,-0.210358381132151,0.833387972914563,NA
"TGIF2LY",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"PABPC5",1.62790794898855,-0.493440471847643,0.654110021752581,-0.745347736028361,0.456061530227114,0.527961455722897,0.127795536793575,-0.0328131781521459,0.15598975903094,-0.210358381132151,0.833387972914563,NA
"PCDH11X",3.27292489826851,0.551339635563696,0.614773149776073,0.896477282678298,0.369997907983185,0.442665993601109,2.84847276566368,0.484471891189644,0.361495961075349,1.34603331698434,0.178291772065643,0.277606179069173
"H2AB1",0.0712169181582558,0.0435958862970989,0.426822222782767,0.102136939366851,0.918647980941845,NA,0,NA,NA,NA,NA,NA
"NAP1L3",121.829053191762,0.561480068286142,0.140051992587701,4.00813164842253,6.12010031035725e-05,0.000140260864714657,92.6289895166802,0.379239504032935,0.177840729042429,2.13168821727724,0.0330324860944233,0.0690144959985433
"DMTF1",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"RNU6-740P",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"DIAPH2",1731.6151615606,-0.242281051856662,0.0747380849480432,-3.24173153735128,0.00118805881940884,0.00231590298064143,1334.24692998758,0.00978023556337419,0.085196024739786,0.114796384992147,0.908606514472782,0.939121056404252
"PCDH19",198.119610470965,-0.819067418075987,0.210406313675286,-3.89241847941903,9.92498543681369e-05,0.000222500316472215,146.439716947156,-0.374365504819494,0.219095269669893,-1.70814673760334,0.0876091185207279,0.155578846965482
"TNMD",5.74904281514489,-1.67640719438967,0.601555740804203,-2.74263125980723,0.00609490851076263,0.0107401801629295,4.87749600564086,-1.20297514971281,0.376712575115387,-3.106846527541,0.00189094540544221,0.00581483170635369
"TSPAN6",545.701153486684,-0.687147362389311,0.163979504214889,-4.19040838442325,2.78452829706054e-05,6.63047314680941e-05,380.605939197098,-0.208105842368774,0.175652158743617,-1.18470252044791,0.236135085586539,0.347149844313001
"SRPX2",447.097857267769,-1.12249901812025,0.192430566380267,-5.83284715795805,5.44894775681564e-09,1.84915415657334e-08,330.892465037673,-0.556374564519941,0.183394639691652,-3.03311887175676,0.00242040236300056,0.0072212849026359
"SYTL4",575.342285737891,0.888266685946263,0.108051936402335,8.21998754339127,2.03524319256647e-16,1.15337797680582e-15,491.849602814313,0.797746804532394,0.0951701583505137,8.38057879878573,5.26680581474542e-17,1.13744791860813e-15
"CSTF2",1719.10755874615,0.178771879274695,0.0464250318318107,3.85075706122322,0.000117753261257365,0.000261503562928187,1381.24821684239,0.125451091772146,0.06608786977045,1.89824683567682,0.0576635737346764,0.109803283335704
"NOX1",3.65696341085769,-0.467104548477302,0.57279479239805,-0.814020131565891,0.415633418207139,0.489167833469067,3.21391149336128,-0.111640722310842,0.379260107509912,-0.293666772316298,0.769012547145945,0.841004017265481
"XKRX",19.8347641689429,-0.684366268508509,0.353957581652878,-1.93204243532022,0.0533542684180176,0.0792761272621468,18.8425844141665,-0.238209930793577,0.285978000530651,-0.832436276922591,0.405162732664534,0.529529909470486
"ARL13A",1.41040169585061,-0.178863060980748,0.654304378475106,-0.269374258850182,0.787641692752904,0.826623424470209,1.44274472003632,-0.126819857325296,0.339628652288902,-0.367034873001452,0.713593005673694,0.797563905222768
"TRMT2B",2609.43187501445,0.446828544612385,0.0681784596908464,6.55377415414672,5.6100793294807e-11,2.21690669449034e-10,2244.08222658672,0.21462123703468,0.0892958037698962,2.40350039775568,0.0162389493487447,0.0379347526245302
"TMEM35A",477.600842770962,0.413278400421016,0.101716045793909,4.06299153427701,4.84477873084897e-05,0.000112412047677779,383.938070518092,0.0781333185620465,0.118207960439788,0.660980799814883,0.508624626797031,0.626588590946404
"CENPI",89.0967934042457,-3.16448038222724,0.210841898279595,-14.8458194704836,7.40444299521351e-50,1.8620275557835e-48,55.8282697397233,-2.0814848330417,0.2987845007963,-6.86169250579778,6.80494208103719e-12,8.56359965664026e-11
"DRP2",40.3433612688447,-3.49071863833959,0.330718395767371,-10.1920444558272,2.15190393678237e-24,1.87911388848019e-23,25.6282594331827,-2.27617016691538,0.328948472148406,-6.63699802805779,3.20135929375026e-11,3.67959916370621e-10
"BTK",202.450408945705,-3.13423706136626,0.239912806301805,-13.0142482076034,1.01536657552363e-38,1.66316621118129e-37,86.0718929609763,-2.21791681154123,0.215912558857446,-10.1520426275607,3.24499332024335e-24,1.38170340578998e-22
"GLA",428.899412154315,-0.642270225644522,0.090678913090237,-7.08279216864484,1.41278480338338e-12,6.20992132624425e-12,302.478750028853,-0.43654337134391,0.100463360253655,-4.34482203344134,1.39388621466741e-05,6.90402068256284e-05
"HNRNPH2",4376.49426778404,0.0125427585995088,0.0514139587418731,0.243956712755595,0.807264345337405,0.842821848567443,3491.04501714824,0.0179616715918657,0.041328961403761,0.434603179330034,0.663850486892101,0.75946806331874
"ARMCX4",678.86871361571,-0.953813230025454,0.0772162970296364,-12.3519931716732,4.75193350621319e-35,6.69967121109589e-34,477.334019218828,-0.529558145443492,0.120736212611126,-4.38584710826981,1.15535255870402e-05,5.79726285565983e-05
"ARMCX1",518.713078534388,-0.368538098362283,0.0873246752506407,-4.220311428174,2.43965056297341e-05,5.86263348149752e-05,404.578116841108,-0.238650055172986,0.108615957284732,-2.19708684793261,0.0280142442351933,0.059973931237977
"ARMCX6",68.9790211740449,-0.404095962946322,0.191288383094797,-2.11226994514006,0.034663302177096,0.0535528736598395,52.8989879417585,-0.391670749557383,0.214287855609466,-1.82662104141017,0.0677567674564334,0.125810013706272
"ARMCX3",793.80056802,-0.774197513415109,0.0936567009624392,-8.26615172381056,1.38352454566768e-16,7.94956688781296e-16,541.467533418142,-0.434228901119092,0.102574389900898,-4.23303712360977,2.30556429266905e-05,0.000109353789932037
"ARMCX2",797.865932117138,-0.866175301430269,0.082869718290121,-10.4519726385257,1.43508771817787e-25,1.34203793049149e-24,541.699269180958,-0.636571261727537,0.112168476487405,-5.67444514157124,1.39138895162861e-08,1.11579120422737e-07
"ZMAT1",451.948976909334,0.666738921270392,0.118319268730371,5.63469346117865,1.75369993158293e-08,5.66702210181207e-08,400.725541218747,0.33663222176882,0.138812961396099,2.42493817152159,0.0153109941068556,0.0360876206437414
"TCEAL5",0.287669582466578,-0.217778277877477,0.426822222782767,-0.508932577802905,0.610799483893999,NA,1.51142067380377,-0.526495103492711,0.278838149775466,-2.19144636188124,0.0284195072427662,0.0607287674015655
"NXF5",2.29843213039217,-0.56262462520686,0.646141525544625,-0.864107604785514,0.387528781784557,0.460933953139034,2.13560165759964,-0.234165086031508,0.353277663893394,-0.671395636352388,0.501968524035422,0.621058629539616
"TCP11X2",0.15038725584721,-0.130653556485952,0.426822222782767,-0.306111351095022,0.759519865593417,NA,0,NA,NA,NA,NA,NA
"GPRASP1",1692.58043917831,0.163533842542655,0.104614227843618,1.56320499944517,0.118004384593835,0.162076569194439,1317.66260724185,0.115603536487463,0.0698741960144389,1.65443506739233,0.0980391463082294,0.17052462862571
"ARMCX5",235.519341822937,-0.000294382637711133,0.118077863287808,-0.00249304089255822,0.998010843222897,0.998429866474696,214.633727366456,0.00972722363916951,0.148206008125786,0.0656305621395596,0.947671956492621,0.966328593775685
"BHLHB9",607.798042343192,-0.722122593463738,0.0868406329935346,-8.31531047566278,9.15123780909148e-17,5.32843130613223e-16,420.014997383801,-0.411091940099895,0.0918198514024703,-4.47689689179317,7.57358036627345e-06,3.94689925346684e-05
"GPRASP2",111.576829426165,0.0805034170559794,0.231376439358314,0.347916145394942,0.727903159616677,0.774652857287548,82.5450346708927,-0.127488192754252,0.189045030581908,-0.674133965161827,0.500226147426418,0.619823867198012
"SPCS3",100.379051997556,-1.73601959802518,0.313474321589481,-5.53317468405866,3.14485984963119e-08,9.95745374503887e-08,73.4885578239053,-1.52940002582404,0.28571809604024,-5.33349913005006,9.633802500707e-08,6.8987783984996e-07
"BEX1",14.8584999780358,-0.585856664397636,0.406770736913835,-1.44063585732821,0.149687584704386,0.200537657233947,8.43362945791178,0.384427828176625,0.367985511604576,1.0435875899662,0.296676236999671,0.416074056344256
"NXF3",0.578705985326938,0.253974366531526,0.508661035536374,0.488729787755001,0.625033011980702,0.685300309111317,0.869836367943209,0.374693749749677,0.288599168647793,1.36306696178382,0.172861407920643,NA
"TCEAL8",2204.81246421421,0.298059358380213,0.106789522644297,2.79109356440948,0.00525302847895098,0.00934798399769774,1857.44500448287,-0.115057246930211,0.0842627453548954,-1.36547145801244,0.172104917925057,0.269921715671136
"TCEAL7",0.875412330946455,-0.821256257556345,0.630520168012159,-1.3921893462063,0.163865068073775,0.217249970278276,1.06399067263015,-0.331102133580699,0.27140405096615,-1.37511381090897,0.169096163289747,NA
"TCEAL9",2543.10360954859,-0.393926731341483,0.0701399543421251,-5.61630495687717,1.95084230011915e-08,6.28466790668644e-08,1998.75434763336,-0.309175833701668,0.0768016541157698,-4.02560960343375,5.68279031806158e-05,0.000248464589518982
"BEX3",584.900598850201,-0.528327093926096,0.074238611852958,-7.11657252491817,1.10643967960141e-12,4.90182141510598e-12,430.836228545037,-0.23803100072131,0.137602486733678,-1.72976670238389,0.0836719658157091,0.149883521411001
"KIR2DL3",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"TCEAL1",249.527277455233,0.0649262688368316,0.110985582874427,0.585005551189981,0.558543984157256,0.624976625741277,194.647063001068,-0.06262811802,0.120588629304918,-0.519335692572868,0.603526667369587,0.709463348277284
"MORF4L2",4672.14699195807,-0.311158588402644,0.0500514788593016,-6.21677467845943,5.07477659620082e-10,1.86320529591912e-09,3277.49135705551,-0.222792655188526,0.0926816347568995,-2.40385063272723,0.0162234005255494,0.0379043378140194
"GLRA4",10.6930371229546,0.88699027256542,0.496249362406147,1.77766200753474,0.0754593830725204,0.108355475766288,7.01575111942038,0.576142040285135,0.371640080454927,1.54147694091842,0.123200750822588,0.206155281157636
"PLP1",157.509208032318,0.845532713265623,0.138525882877757,6.10163731102588,1.04987391702535e-09,3.75532744608201e-09,142.535897944675,0.414472561694832,0.128739722469542,3.21868122197222,0.0012878156562261,0.00413438162076945
"RAB9B",2.5543305182706,-0.191427897645636,0.615593871818921,-0.311111334847093,0.755715984494864,0.79856533526555,1.79991902931181,0.295290084757515,0.356123607302254,0.82754120563415,0.407930376952478,0.531518776820285
"H2BW1",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SLC25A53",165.578617904177,-0.455783749754794,0.207379858800072,-2.19772972178505,0.0279683722013395,0.0440200297475847,126.986559758376,-0.105555914122878,0.153646433275073,-0.686881262836448,0.492157555312095,0.611697274982808
"FAM199X",1161.03856435606,-0.247448051055861,0.0666571949321561,-3.71224084840924,0.000205432359763465,0.000441716167362058,887.754095719919,-0.0162575337310503,0.102011973215396,-0.159365092192982,0.873381239783218,0.914953380993281
"ESX1",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"IL1RAPL2",0.631520365934527,-0.418814527129203,0.525782131832652,-0.785840970713315,0.43196066046782,0.504264743643879,0.127795536793575,-0.0328131781521459,0.15598975903094,-0.210358381132151,0.833387972914563,NA
"TEX13B",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"NRK",12.7107497246443,-1.68452169967005,0.424350092683536,-3.92629580487586,8.6264058980213e-05,0.000194910815481282,12.4997273979569,-1.684083616026,0.340385298394637,-4.74433991351561,2.09187333173133e-06,1.20264662431872e-05
"SERPINA7",17.0503818932869,-2.11017519233847,0.556334309172401,-3.74889108230166,0.000177618197630935,0.0003849171049889,11.3678131864685,-1.47076360173577,0.360984466362184,-3.9404531927759,8.13278189958254e-05,0.000345995274229189
"PWWP3B",261.219695714297,0.309883189993324,0.190869743327352,1.6234443800978,0.104494444103892,0.145275699200697,188.652709386415,0.329977230221291,0.221487022632417,1.49000585872747,0.13622269546477,0.223895795550606
"RADX",400.07398889882,0.288639853610162,0.102258811282578,2.82260168166565,0.00476357137096357,0.00853602397546653,349.035206132178,-0.146399075307548,0.11941847813335,-1.22588379681569,0.220242407119795,0.328620527417769
"RNF128",7765.27955706724,0.291926932787637,0.06067242994254,4.81152372627708,1.49783948977512e-06,4.0749128421552e-06,6990.12163706194,0.0236990437607583,0.096561686313712,0.245429886359222,0.806123590541899,0.867910378208605
"TBC1D8B",2028.03433805027,0.221285212104791,0.0630080060610063,3.51200291795879,0.000444743115963479,0.000915867319645527,1634.69352786568,0.201538120424591,0.0857807239277861,2.34945853813886,0.0188007378590216,0.0428310471243373
